,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,date
10,https://images.domain.com.au/img/Agencys/6997/banner_6997.png?date=131816438693850528,"[{'name': 'Andrew Reynhout', 'photoUrl': 'https://images.domain.com.au/img/6997/contact_1523550.jpeg?mod=191220-203904'}]",6997.0,https://images.domain.com.au/img/Agencys/6997/logo_6997.png?date=131816438324647584,LJ Hooker Manly,#000000,Agency,,,True,False,Sought After Locale -  Spacious Contemporary Home,2015854367.0,True,False,[],[],31-serpentine-crescent-north-balgowlah-nsw-2093-2015854367,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854367_7_1_191107_045910-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854367_8_1_191107_045910-w1200-h799'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854367_9_1_191107_045910-w1200-h799'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854367_2_1_191107_045910-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854367_3_1_191107_045910-w1200-h800'}]",Contact Agent,,,,['House'],Northern Beaches,3.0,4.0,,4.0,"31 Serpentine Crescent, North Balgowlah","['AirConditioning', 'BuiltInWardrobes', 'Ensuite']",,-33.79188,151.253433,2093,House,Sydney Region,NSW,Serpentine Crescent,31,NORTH BALGOWLAH,,"<b></b><br />Located on one of the areas premier streets and within an easy stroll to local schools, transport options and Seaforth village, this dual level home is the perfect choice. A spacious practical floorplan provides an invitation for easy livi...",,,,,,,,,,,,,,PropertyListing,2019-12-20
11,https://images.domain.com.au/img/Agencys/25095/banner_25095.GIF,"[{'name': ""Susie O'Brien"", 'photoUrl': 'https://images.domain.com.au/img/25095/contact_1249988.JPG?mod=191217-125117'}, {'name': 'Matt McEwan', 'photoUrl': 'https://images.domain.com.au/img/25095/contact_1218644.jpeg?mod=191217-125117'}]",25095.0,https://images.domain.com.au/img/Agencys/25095/logo_25095.GIF,McGrath Manly,#000018,Agency,On Site,2019-12-14T10:30:00,True,False,Large family home offers home and income/inlaw accommodation,2015900959.0,False,False,"[{'openingTime': '2020-01-08T11:00:00', 'closingTime': '2020-01-08T11:30:00'}, {'openingTime': '2020-01-11T11:00:00', 'closingTime': '2020-01-11T11:30:00'}]",[],27-kenneth-road-manly-vale-nsw-2093-2015900959,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015900959_1_1_191121_052456-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015900959_2_1_191121_052456-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015900959_3_1_191121_052456-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015900959_4_1_191121_052456-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015900959_5_1_191121_052456-w1600-h1200'}]","Price Range $2,500,000- $2,750,000",,,,['House'],Northern Beaches,3.0,6.0,,3.0,"27 Kenneth Road, Manly Vale","['AirConditioning', 'BuiltInWardrobes']",968.0,-33.7863121,151.2635,2093,House,Sydney Region,NSW,Kenneth Road,27,MANLY VALE,,"<b></b><br />Behind a picturesque façade, this beautiful home has been thoughtfully divided into two, offering a prized opportunity for multi-generational living or an income stream. Sprawling across a 968sqm parcel of land, it's encircled by serene la...",,,,,,,,,,,,,,PropertyListing,2019-12-20
12,,[{'name': 'Noreen Rattue'}],0.0,https://images.domain.com.au/img/Agencys/0/logo_0.GIF,Private Advertiser,#FFFFFf,Agency,,,True,False,Penthouse,2015905908.0,False,False,"[{'openingTime': '2019-12-21T12:00:00', 'closingTime': '2019-12-21T13:00:00'}]",[],6-31-dobroyd-balgowlah-heights-nsw-2093-2015905908,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015905908_1_1_191124_095422-w2600-h2516'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015905908_2_1_191124_095427-w3000-h2000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015905908_3_1_191124_095431-w1000-h667'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015905908_4_1_191124_095431-w800-h800'}]",POA,,,,['ApartmentUnitFlat'],Northern Beaches,2.0,3.0,,1.0,"6/31 Dobroyd, Balgowlah Heights","['AirConditioning', 'Floorboards', 'Study']",,-33.80695,151.26268,2093,ApartmentUnitFlat,Sydney Region,NSW,Dobroyd,6/31,BALGOWLAH HEIGHTS,,"<b></b><br />Act now to become one of the select few owners of this distinctive low rise apartment building designed by Benson McCormack Architects (due for completion late 2019). 

Only one remaining brand new luxuriously appointed apartment  left f...",,,,,,,,,,,,,,PropertyListing,2019-12-20
13,https://images.domain.com.au/img/Agencys/2725/banner_2725.png?date=131816438635572198,"[{'name': 'Tim Wirth', 'photoUrl': 'https://images.domain.com.au/img/2725/contact_1706988.jpeg?mod=191220-155912'}, {'name': 'Nicola Harris', 'photoUrl': 'https://images.domain.com.au/img/2725/contact_1706989.jpeg?mod=191220-155912'}, {'name': 'Glen Wirth'}]",2725.0,https://images.domain.com.au/img/Agencys/2725/logo_2725.png?date=131816438274493233,LJ Hooker Seaforth,#000000,Agency,,,True,False,Beachside Sanctuary with Elevated Middle Harbour Views,2015738085.0,False,False,"[{'openingTime': '2019-12-21T12:00:00', 'closingTime': '2019-12-21T12:30:00'}, {'openingTime': '2020-01-11T12:00:00', 'closingTime': '2020-01-11T12:30:00'}]",[],14-amiens-road-clontarf-nsw-2093-2015738085,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015738085_8_1_191011_054257-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015738085_9_1_191011_054257-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015738085_3_1_191011_055258-w4261-h2841'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015738085_3_1_191010_022326-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015738085_10_1_191011_054257-w2100-h1400'}]",Contact Agent,,,,['House'],Northern Beaches,3.0,4.0,,2.0,"14 Amiens Road, Clontarf","['Gas', 'SecureParking', 'SwimmingPool', 'WaterViews', 'Intercom', 'Heating', 'Dishwasher']",575.0,-33.80769,151.255356,2093,House,Sydney Region,NSW,Amiens Road,14,CLONTARF,,"<b></b><br />Nestled amidst treetops this peaceful, private and light-filled home enjoys elevated views over Middle Harbour. Combining easy care landscaped grounds, fish ponds and waterfalls, it is ideal for those who love nature, beaches and entertain...",,,,,,,,,,,,,,PropertyListing,2019-12-20
14,https://images.domain.com.au/img/Agencys/19215/banner_19215.png?date=131165732001538995,"[{'name': 'Kingsley Looker', 'photoUrl': 'https://images.domain.com.au/img/19215/contact_1467368.jpeg?mod=191209-190711'}, {'name': 'Michael Clarke', 'photoUrl': 'https://images.domain.com.au/img/19215/contact_979074.jpeg?mod=191209-190711'}]",19215.0,https://images.domain.com.au/img/Agencys/19215/logo_19215.png?date=131165733909508735,Clarke & Humel Property,#584a47,Agency,,,True,True,Luxury home with water views,2015853076.0,False,False,[],[],40-alma-street-clontarf-nsw-2093-2015853076,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015853076_1_1_191107_015505-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015853076_2_1_191107_015505-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015853076_3_1_191107_015505-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015853076_4_1_191107_015505-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015853076_5_1_191107_015505-w1600-h1067'}]","For Sale: Guide $3,700,000",,,,['House'],Northern Beaches,5.0,5.0,,2.0,"40 Alma Street, Clontarf","['AirConditioning', 'Floorboards', 'Gas', 'SecureParking', 'SwimmingPool', 'NorthFacing', 'Intercom']",518.0,-33.808445,151.256668,2093,House,Sydney Region,NSW,Alma Street,40,CLONTARF,,"<b></b><br />Indulge in a luxurious family lifestyle with this incredible modern residence, enhanced throughout by elevated views of Middle Harbour, Spit Bridge and the Sydney city skyline. It's positioned within a peaceful cul-de-sac, with easy access...",,,,,,,,,,,,,,PropertyListing,2019-12-20
15,https://images.domain.com.au/img/Agencys/11933/banner_11933.GIF,"[{'name': 'Loris Filacuridi', 'photoUrl': 'https://images.domain.com.au/img/11933/contact_723632.jpeg?mod=191204-091727'}]",11933.0,https://images.domain.com.au/img/Agencys/11933/logo_11933.GIF,Sweetnams Real Estate,#012b5b,Agency,,,True,True,Waterfront Reserve - Spectacular Panoramic Views - Exclusive Cul-de-sac Position,2014162526.0,False,False,[],[],9-barrabooka-street-clontarf-nsw-2093-2014162526,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014162526_1_pi_180207_071333-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014162526_2_pi_180207_071334-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014162526_3_pi_180207_071337-w800-h534'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014162526_4_pi_180207_071333-w800-h534'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014162526_5_pi_180207_071333-w800-h534'}]","For Sale $4,500,000",,,,['House'],Northern Beaches,4.0,4.0,,2.0,"9 Barrabooka Street, Clontarf","['AirConditioning', 'Ensuite', 'SecureParking', 'SwimmingPool', 'WaterViews']",,-33.8125839,151.2611,2093,House,Sydney Region,NSW,Barrabooka Street,9,CLONTARF,,"<b></b><br />Situated in one of Clontarfs most sought after quiet locations above Castlerock Beach, the Manly/Spit foreshore walk and adjacent to the National Park, this elegant tri-storey residence is perfectly positioned enjoying stunning panoramic M...",,,,,,,,,,,,,,PropertyListing,2019-12-20
16,https://images.domain.com.au/img/Agencys/6037/banner_6037.jpeg?date=132122237995703349,"[{'name': 'Kevin Fine', 'photoUrl': 'https://images.domain.com.au/img/6037/contact_1112711.jpeg?mod=191001-100430'}]",6037.0,https://images.domain.com.au/img/Agencys/6037/logo_6037.jpeg?date=132122238112422125,Fine and Country Double Bay,#231F20,Agency,,,True,False,RARE BEACHFRONT APARTMENT: MANAGED LEASE BY ACCOR HOTELS,2015285849.0,True,False,[],['Under offer'],403-8-13-south-steyne-manly-nsw-2095-2015285849,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015285849_3_pi_190517_061103-w2048-h1365'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015285849_1_pi_190517_061037-w2048-h1365'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015285849_2_pi_190517_061045-w2048-h1365'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015285849_6_pi_190517_061147-w2048-h1365'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015285849_7_pi_190517_061156-w1600-h1067'}]",Under Offer,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,,38.0,,"403/8-13 South Steyne, Manly","['AirConditioning', 'BuiltInWardrobes', 'CableOrSatellite', 'Ensuite', 'SwimmingPool', 'Furnished', 'WaterViews']",,-33.79947,151.289413,2095,ApartmentUnitFlat,Sydney Region,NSW,South Steyne,8-13,MANLY,403,"<b></b><br />Commanding spectacular ocean views overlooking Manly Beach, this serviced apartment in a very tightly held block managed by the Accor Vacation Club under their Sebel brand, presents an astute buyer with a good investment opportunity where ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
17,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Candice Cattell', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_718397.jpeg?mod=191218-095855'}, {'name': 'Laura Stenta', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1444451.jpeg?mod=191218-095855'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,,,True,False,Fabulous studio pad only metres from the beach,2015630508.0,True,False,[],['Under offer'],18-2-4-pine-street-manly-nsw-2095-2015630508,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015630508_1_1_190910_072650-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015630508_2_1_190910_072650-w1920-h1080'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015630508_3_1_190910_072650-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015630508_4_1_190910_072650-w2100-h1400'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015630508_5_1_190910_072650-w2100-h1400'}]",Under Contract,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,,,1.0,"18/2-4 Pine Street, Manly",[],,-33.790535,151.28624,2095,ApartmentUnitFlat,Sydney Region,NSW,Pine Street,2-4,MANLY,18,"<b></b><br />A prime investment opportunity or the perfect space for a lock-and-leave weekender, this top floor studio apartment is enviously located with 100m of Manly Beach and seaside eateries. Pleasantly bright and blessed with a sizable covered ba...",,,,,,,,,,,,,,PropertyListing,2019-12-20
18,https://images.domain.com.au/img/Agencys/14403/banner_14403.png?date=131866421267549512,"[{'name': 'Ben Leary', 'photoUrl': 'https://images.domain.com.au/img/14403/contact_782073.jpeg?mod=191213-112405'}]",14403.0,https://images.domain.com.au/img/Agencys/14403/logo_14403.png?date=131866420923652542,Belle Property - Manly,#386250,Agency,,,True,False,Unbeatable Lifestyle Apartment,2015474909.0,False,False,[],[],733-22-central-avenue-manly-nsw-2095-2015474909,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015474909_1_1_190724_053548-w3248-h2166'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015474909_2_1_190724_053548-w3248-h2166'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015474909_3_1_190724_053548-w645-h433'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015249925_8_1_190508_042050-w4016-h2879'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015249925_7_1_190508_042050-w4016-h2804'}]",Contact Agent,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,1.0,,1.0,"733/22 Central Avenue, Manly","['SwimmingPool', 'Bath', 'Study']",,-33.7963142,151.286484,2095,ApartmentUnitFlat,Sydney Region,NSW,Central Avenue,22,MANLY,733,"<b></b><br />Step straight into the heart of Manly's vibrant village from the doorstep of this enviable lifestyle apartment. Located just moments from cafes and restaurants, and with the wharf and beach only a few minutes level stroll away, this addres...",,,,,,,,,,,,,,PropertyListing,2019-12-20
19,https://images.domain.com.au/img/Agencys/139/banner_139.jpeg,"[{'name': 'Andrew Lutze', 'photoUrl': 'https://images.domain.com.au/img/139/contact_741631.png?mod=191126-140314'}, {'name': 'Ben Jones', 'photoUrl': 'https://images.domain.com.au/img/139/contact_872412.png?mod=191126-140314'}]",139.0,https://images.domain.com.au/img/Agencys/139/logo_139.GIF,Cunninghams Real Estate,#00313b,Agency,,,True,True,Luxury and convenience in the heart of Seaforth,2015809417.0,True,False,[],[],204-540-sydney-road-seaforth-nsw-2092-2015809417,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015809417_1_1_191024_020102-w4008-h2671'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015809417_2_1_191024_020102-w4008-h2672'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015809417_3_1_191024_020102-w2498-h1572'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015809417_4_1_191024_061927-w5276-h3515'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015809417_4_1_191024_020102-w2806-h1871'}]",Price on Request,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,1.0,,1.0,"204/540 Sydney Road, Seaforth","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'SecureParking', 'Intercom', 'Study']",,-33.7964554,151.2518,2092,ApartmentUnitFlat,Sydney Region,NSW,Sydney Road,540,SEAFORTH,204,"<b></b><br />FIND. Delivering the highest possible level of convenience, as well as uber-stylish and contemporary interiors with high quality, bespoke fittings, this immaculate one bedroom apartment ticks all the boxes. It is set within the esteemed Se...",,,,,,,,,,,,,,PropertyListing,2019-12-20
20,https://images.domain.com.au/img/Agencys/139/banner_139.jpeg,"[{'name': 'Claudia Merkert', 'photoUrl': 'https://images.domain.com.au/img/139/contact_1566884.jpeg?mod=191216-171915'}, {'name': 'Georgi Bates', 'photoUrl': 'https://images.domain.com.au/img/139/contact_1605963.jpeg?mod=191216-171915'}]",139.0,https://images.domain.com.au/img/Agencys/139/logo_139.GIF,Cunninghams Real Estate,#00313b,Agency,,,True,False,Luxury living in the heart of Manly,2015914231.0,False,False,"[{'openingTime': '2020-01-04T10:00:00', 'closingTime': '2020-01-04T10:30:00'}]",[],6-62-64-pittwater-road-manly-nsw-2095-2015914231,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015914231_1_1_191127_064452-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015914231_2_1_191127_064452-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015914231_3_1_191127_064452-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015914231_4_1_191127_064452-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015914231_5_1_191127_064452-w3840-h5760'}]","Asking Price $1,150,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,1.0,,1.0,"6/62-64 Pittwater  Road, Manly","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'Gas', 'SecureParking', 'GroundFloor', 'Intercom', 'Dishwasher', 'Study']",60.0,-33.79409,151.28569,2095,ApartmentUnitFlat,Sydney Region,NSW,Pittwater  Road,62-64,MANLY,6,"<b></b><br />FIND. Sleek and sophisticated, this executive apartment in the heart of Manly offers spacious living plus a few extra bells and whistles. With a large courtyard, a study and secure parking this flawless and superbly appointed home is the p...",,,,,,,,,,,,,,PropertyListing,2019-12-20
21,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Candice Cattell', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_718397.jpeg?mod=191209-140456'}, {'name': 'Laura Stenta', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1444451.jpeg?mod=191209-140456'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,,,True,False,Sleek executive beach pad in the heart of the village,2015854314.0,False,False,[],[],204-2-wentworth-street-manly-nsw-2095-2015854314,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854314_1_1_191107_045456-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854314_2_1_191107_045456-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854314_3_1_191107_045456-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854314_4_1_191107_045456-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015854314_5_1_191107_045456-w4500-h3000'}]","Price Guide $1,285,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,1.0,100.0,1.0,"204/2 Wentworth Street, Manly","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'InternalLaundry', 'SecureParking', 'Dishwasher']",,-33.79968,151.286346,2095,ApartmentUnitFlat,Sydney Region,NSW,Wentworth Street,2,MANLY,204,"<b></b><br />Distinguished by its expansive light filled interiors, superb appointments and enormous entertainers' courtyard, this exclusive garden apartment is the ultimate coastal lifestyle pad. Step out the door to Manly's cosmopolitan eateries and ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
22,https://images.domain.com.au/img/Agencys/14403/banner_14403.png?date=131866421267549512,"[{'name': 'Luke Burgess', 'photoUrl': 'https://images.domain.com.au/img/14403/contact_1193720.png?mod=191211-103714'}, {'name': 'Sam Griffiths', 'photoUrl': 'https://images.domain.com.au/img/14403/contact_1603100.jpeg?mod=191211-103714'}]",14403.0,https://images.domain.com.au/img/Agencys/14403/logo_14403.png?date=131866420923652542,Belle Property - Manly,#386250,Agency,,,True,False,Rare opportunity in one of Manly's beach-side icons,2015757815.0,True,False,[],[],305-44-ashburner-street-manly-nsw-2095-2015757815,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015757815_12_1_191014_061757-w11085-h6372'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015757815_1_1_191016_123918-w2048-h1535'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015757815_2_1_191014_061658-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015757815_3_1_191014_061658-w4131-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015757815_4_1_191014_061757-w4133-h2756'}]",Contact Agent,,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"305/44 Ashburner  Street, Manly","['BuiltInWardrobes', 'Floorboards', 'SecureParking', 'GroundFloor', 'Intercom']",,-33.8000221,151.290283,2095,ApartmentUnitFlat,Sydney Region,NSW,Ashburner  Street,44,MANLY,305,"<b></b><br />Superbly situated at the quiet south east corner of world famous Manly Beach, this immaculate security apartment promises an inspired lifestyle experience. Bright and spacious with lift access, it is less than 50 metres from the beach and ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
23,https://images.domain.com.au/img/Agencys/20095/banner_20095.GIF,[{'name': 'For Sale By Owner (NSW)'}],20095.0,https://images.domain.com.au/img/Agencys/20095/logo_20095.GIF,For Sale By Owner,#ffffff,Agency,,,False,False,Beachfront,2015856035.0,True,False,[],[],manly-nsw-2095-2015856035,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015856035_1_1_191108_022523-w1920-h1440'}]","$1,499,999",1500000.0,1500000.0,1500000.0,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,Manly,['Gym'],,-33.806015,151.294785,2095,ApartmentUnitFlat,Sydney Region,NSW,,,MANLY,,"<b></b><br />The Phone Code for this property is: 18354. Please quote this number when phoning or texting.

BIG private Balcony
Quiet yet Near Ferry
Private, Comfortable, Convenient
Beach views cannot be built out
Top Floor (no-one else's plumbin...",,,,,,,,,,,,,,PropertyListing,2019-12-20
24,https://images.domain.com.au/img/Agencys/19215/banner_19215.png?date=131165732001538995,"[{'name': 'Jesse Chester', 'photoUrl': 'https://images.domain.com.au/img/19215/contact_1513535.jpeg?mod=191213-083307'}, {'name': 'Jonathan Morton', 'photoUrl': 'https://images.domain.com.au/img/19215/contact_1446152.jpeg?mod=191213-083307'}]",19215.0,https://images.domain.com.au/img/Agencys/19215/logo_19215.png?date=131165733909508735,Clarke & Humel Property,#584a47,Agency,,,True,False,Luxury and lifestyle,2015834514.0,False,False,[],[],2-2a-gilbert-street-manly-nsw-2095-2015834514,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015834514_2_1_191031_064721-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015834514_1_1_191031_064721-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015834514_4_1_191031_064721-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015834514_3_1_191031_064721-w1600-h1067'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015834514_5_1_191031_064721-w1600-h1067'}]","For Sale: $1,700,000 - $1,850,000",,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,152.0,1.0,"2/2A Gilbert Street, Manly","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'Dishwasher', 'Study']",152.0,-33.7979355,151.2833,2095,ApartmentUnitFlat,Sydney Region,NSW,Gilbert Street,2A,MANLY,2,"<b></b><br />From its innovative contemporary design and premium appointments to its exceptional alfresco area and its absolute prime harbourside location, this state-of-the-art security apartment delivers the ultimate lifestyle package. Placed within ...",,,,,,,,,,,,,,PropertyListing,2019-12-20
