,listing.advertiser.bannerUrl,listing.advertiser.contacts,listing.advertiser.id,listing.advertiser.logoUrl,listing.advertiser.name,listing.advertiser.preferredColourHex,listing.advertiser.type,listing.auctionSchedule.auctionLocation,listing.auctionSchedule.time,listing.hasFloorplan,listing.hasVideo,listing.headline,listing.id,listing.inspectionSchedule.byAppointment,listing.inspectionSchedule.recurring,listing.inspectionSchedule.times,listing.labels,listing.listingSlug,listing.listingType,listing.media,listing.priceDetails.displayPrice,listing.priceDetails.price,listing.priceDetails.priceFrom,listing.priceDetails.priceTo,listing.propertyDetails.allPropertyTypes,listing.propertyDetails.area,listing.propertyDetails.bathrooms,listing.propertyDetails.bedrooms,listing.propertyDetails.buildingArea,listing.propertyDetails.carspaces,listing.propertyDetails.displayableAddress,listing.propertyDetails.features,listing.propertyDetails.landArea,listing.propertyDetails.latitude,listing.propertyDetails.longitude,listing.propertyDetails.postcode,listing.propertyDetails.propertyType,listing.propertyDetails.region,listing.propertyDetails.state,listing.propertyDetails.street,listing.propertyDetails.streetNumber,listing.propertyDetails.suburb,listing.propertyDetails.unitNumber,listing.summaryDescription,listings,project.bannerUrl,project.displayableAddress,project.features,project.id,project.labels,project.logoUrl,project.media,project.name,project.preferredColorHex,project.projectSlug,project.state,project.suburb,type,first_seen,last_seen,displayPrice,fromPrice,toPrice,Sold Date
175,https://images.domain.com.au/img/Agencys/23550/banner_23550.png?date=131866421317704115,"[{'name': 'Nick Duchatel', 'photoUrl': 'https://images.domain.com.au/img/23550/contact_1164291.jpeg?mod=200706-143304'}, {'name': 'Luke Shearer', 'photoUrl': 'https://images.domain.com.au/img/23550/contact_1717477.jpeg?mod=200706-143304'}, {'name': 'Peter Capindale', 'photoUrl': 'https://images.domain.com.au/img/23550/contact_1294147.jpeg?mod=200706-143304'}]",23550.0,https://images.domain.com.au/img/Agencys/23550/logo_23550.png?date=131866420965995194,Belle Property Dee Why,#386250,Agency,,,True,False,Luxury Apartment Living in 'The Carlyle',2016266637.0,False,False,"[{'openingTime': '2020-07-11T09:00:00', 'closingTime': '2020-07-11T09:30:00'}]",[],803-697-pittwater-road-dee-why-nsw-2099-2016266637,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015679202_1_1_190924_115315-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015679202_2_1_190924_115315-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015679202_3_1_190924_115315-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015679202_4_1_190924_115315-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2015679202_5_1_190924_115315-w4134-h2756'}]",Price on Request,,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,,1.0,"803/697 Pittwater Road, Dee Why","['AirConditioning', 'Ensuite', 'Gas', 'InternalLaundry', 'Intercom']",,-33.75282,151.28595,2099,ApartmentUnitFlat,Sydney Region,NSW,Pittwater Road,697,DEE WHY,803,"<b></b><br />Desirably set to the rear on the top floor of the New York-inspired 'Carlyle' building, this luxurious apartment combines generous space, sophisticated features and downtown convenience. Impressive in size and quality, and including an ext...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
176,https://images.domain.com.au/img/Agencys/2775/banner_2775.GIF,"[{'name': 'Eddy Piddington', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1458831.jpeg?mod=200709-113914'}, {'name': 'Michael Egan', 'photoUrl': 'https://images.domain.com.au/img/2775/contact_1259723.jpeg?mod=200709-113914'}]",2775.0,https://images.domain.com.au/img/Agencys/2775/logo_2775.GIF?date=2015-04-16-17-24-43,Stone Real Estate Manly,#283036,Agency,,,True,False,Resort-like designer lifestyle by the town centre,2016321027.0,False,False,"[{'openingTime': '2020-07-11T12:00:00', 'closingTime': '2020-07-11T12:30:00'}]",[],83-1-delmar-parade-dee-why-nsw-2099-2016321027,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016321027_2_1_200618_043459-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016321027_1_1_200618_043459-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016321027_3_1_200618_043459-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016321027_4_1_200618_043459-w4500-h3000'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016321027_5_1_200618_043459-w4500-h3000'}]","For sale $1,125,000",,,,['ApartmentUnitFlat'],Northern Beaches,2.0,3.0,,2.0,"83/1 Delmar Parade, Dee Why","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'InternalLaundry', 'SecureParking', 'SwimmingPool', 'Dishwasher']",,-33.7555351,151.283981,2099,ApartmentUnitFlat,Sydney Region,NSW,Delmar Parade,1,DEE WHY,83,"<b></b><br />An uplifting fusion of inner urban chic and smooth coastal styling has transformed this absolutely enormous top floor apartment into a haven of designer luxury on the fringe of Dee Why's buzzing town centre. Perfect for executives, downsiz...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1125000,1125000.0,1125000.0,
177,https://images.domain.com.au/img/Agencys/12666/banner_12666.png?date=131816441730133535,"[{'name': 'Mark Bushell', 'photoUrl': 'https://images.domain.com.au/img/12666/contact_752734.jpeg?mod=200707-160657'}, {'name': 'Christian Ryals', 'photoUrl': 'https://images.domain.com.au/img/12666/contact_751670.jpeg?mod=200706-103458'}]",12666.0,https://images.domain.com.au/img/Agencys/12666/logo_12666.png?date=131816441365148451,LJ Hooker Dee Why,#000000,Agency,On Site,2020-07-25T14:30:00,True,False,Northern Sun & District Views,2016351651.0,False,False,"[{'openingTime': '2020-07-11T13:00:00', 'closingTime': '2020-07-11T13:30:00'}]",[],10-72-74-pacific-parade-dee-why-nsw-2099-2016351651,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351651_1_1_200703_054106-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351651_2_1_200703_054106-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351651_3_1_200703_054106-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351651_4_1_200703_054106-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016351651_5_1_200703_054106-w800-h533'}]","Auction Guide $1,150,000",,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,,1.0,"10/72-74 Pacific Parade, Dee Why","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'PetsAllowed', 'SecureParking', 'NorthFacing', 'Dishwasher']",,-33.75493,151.290527,2099,ApartmentUnitFlat,Sydney Region,NSW,Pacific Parade,72-74,DEE WHY,10,"<b></b><br />This boutique block of apartments is set in landscaped grounds with an elegant sandstone and native garden theme. Forget parking hassles, because you can walk to Dee Why Beach and its restaurant strip, the Dee Why Grand shopping centre and...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1150000,1150000.0,1150000.0,
178,https://images.domain.com.au/img/Agencys/12099/banner_12099.GIF,"[{'name': 'Sandra Wilson', 'photoUrl': 'https://images.domain.com.au/img/12099/contact_1189006.jpeg?mod=200525-121500'}, {'name': 'Contact Office', 'photoUrl': 'https://images.domain.com.au/img/12099/contact_889160.JPG?mod=200525-173454'}]",12099.0,https://images.domain.com.au/img/Agencys/12099/logo_12099.GIF,Ratcliff Mathews Real Estate,#0E214B,Agency,,,True,False,Live the Beaches Life!,2013827930.0,True,False,[],[],3-12-14-richmond-avenue-dee-why-nsw-2099-2013827930,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2013827930_1_1_200522_015100-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2013827930_3_1_190221_013636-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2013827930_7_1_190221_013636-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2013827930_4_1_200522_015100-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2013827930_5_1_200522_015100-w2250-h1500'}]","$1,180,000",,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,,1.0,"3/12-14 Richmond Avenue, Dee Why","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'InternalLaundry', 'PetsAllowed', 'Intercom']",,-33.750679999999996,151.29161100000005,2099,ApartmentUnitFlat,Sydney Region,NSW,Richmond Avenue,12-14,DEE WHY,3,"<b></b><br />This amazing apartment has everything you need - style, size and a location that offers a true beaches lifestyle. Smartly designed with open plan living that adjoins a private balcony you're ready to live the life!

An amazing gourmet ki...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1180000,1180000.0,1180000.0,
179,https://images.domain.com.au/img/Agencys/12099/banner_12099.GIF,"[{'name': 'Sandra Wilson', 'photoUrl': 'https://images.domain.com.au/img/12099/contact_1189006.jpeg?mod=200706-172107'}, {'name': 'Contact Office', 'photoUrl': 'https://images.domain.com.au/img/12099/contact_889160.JPG?mod=200706-172107'}]",12099.0,https://images.domain.com.au/img/Agencys/12099/logo_12099.GIF,Ratcliff Mathews Real Estate,#0E214B,Agency,,,True,False,Not A Cent Extra To Spend!,2016333216.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}]",[],27-35-richmond-avenue-dee-why-nsw-2099-2016333216,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016333216_1_1_200624_113529-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016333216_2_1_200624_113529-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016333216_3_1_200624_113529-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016333216_4_1_200624_113529-w2250-h1500'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016333216_5_1_200624_113529-w2250-h1500'}]","$1,150,000",,,,['ApartmentUnitFlat'],Northern Beaches,1.0,2.0,,1.0,"27/35 Richmond Avenue, Dee Why","['BuiltInWardrobes', 'SecureParking']",,-33.75166,151.2942,2099,ApartmentUnitFlat,Sydney Region,NSW,Richmond Avenue,35,DEE WHY,27,"<b></b><br />Renovated to perfection, and enviably located in a quiet pocket of Dee Why, is this spacious light filled 2 bedroom apartment.

Ideally positioned just a short stroll away to enjoy the surf, cafes, restaurants and beach lifestyle, this i...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1150000,1150000.0,1150000.0,
180,https://images.domain.com.au/img/Agencys/24077/banner_24077.GIF,"[{'name': 'George Bachtis', 'photoUrl': 'https://images.domain.com.au/img/24077/contact_1224235.JPG?mod=200709-151512'}]",24077.0,https://images.domain.com.au/img/Agencys/24077/logo_24077.GIF,McGrath Dee Why,#000117,Agency,,,True,True,"Stunning apartment offers space, style and convenience",2016337143.0,False,False,"[{'openingTime': '2020-07-11T12:00:00', 'closingTime': '2020-07-11T12:30:00'}]",[],3-19-23-richmond-avenue-dee-why-nsw-2099-2016337143,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016337143_1_1_200626_042910-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016337143_2_1_200626_042910-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016337143_3_1_200626_042910-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016337143_4_1_200626_042910-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016337143_5_1_200626_042910-w1600-h1200'}]",Contact Agent,,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,,2.0,"3/19-23 Richmond Avenue, Dee Why","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'InternalLaundry', 'Intercom', 'Study']",,-33.75141,151.292923,2099,ApartmentUnitFlat,Sydney Region,NSW,Richmond Avenue,19-23,DEE WHY,3,"<b></b><br />With its impressive proportions, superb indoor/outdoor flow and beautiful leafy outlook, this sun filled apartment offers contemporary beachside living at its best. It's in a small tightly-held complex, a stroll from Dee Why Beach, shops a...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
181,https://images.domain.com.au/img/Agencys/12666/banner_12666.png?date=131816441730133535,"[{'name': 'Mark Bushell', 'photoUrl': 'https://images.domain.com.au/img/12666/contact_752734.jpeg?mod=200706-103458'}, {'name': 'Christian Ryals', 'photoUrl': 'https://images.domain.com.au/img/12666/contact_751670.jpeg?mod=200706-103458'}]",12666.0,https://images.domain.com.au/img/Agencys/12666/logo_12666.png?date=131816441365148451,LJ Hooker Dee Why,#000000,Agency,,,True,False,"Sun, Space & Potential",2016330632.0,True,False,[],[],23-chester-place-narraweena-nsw-2099-2016330632,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016330632_1_1_200624_123610-w4320-h2880'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016330632_2_1_200624_123610-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016330632_3_1_200624_123610-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016330632_4_1_200624_123543-w800-h533'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016330632_5_1_200624_123543-w800-h534'}]","$1,300,000 - $1,400,000",,,,['House'],Northern Beaches,1.0,3.0,,2.0,"23 Chester Place, Narraweena","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'NorthFacing', 'Dishwasher']",721.0,-33.74387,151.2753,2099,House,Sydney Region,NSW,Chester Place,23,NARRAWEENA,,"<b></b><br />Surrounded by lush lawns and established gardens, this family home is set on a 721sqm block. With spacious sun filled interiors and beautiful high ceilings throughout the living spaces, this home offers the potential and flexibility for th...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1300000-1400000,1300000.0,1400000.0,
182,https://images.domain.com.au/img/Agencys/139/banner_139.jpeg,"[{'name': 'Ben Jones', 'photoUrl': 'https://images.domain.com.au/img/139/contact_872412.png?mod=200709-123651'}, {'name': 'Andrew Lutze', 'photoUrl': 'https://images.domain.com.au/img/139/contact_741631.jpeg?mod=200709-123651'}]",139.0,https://images.domain.com.au/img/Agencys/139/logo_139.GIF,Cunninghams Real Estate,#00313b,Agency,,,True,False,Low-maintenance living in stylish townhome,2016319015.0,False,False,"[{'openingTime': '2020-07-11T11:00:00', 'closingTime': '2020-07-11T11:30:00'}]",[],23-16-edna-place-dee-why-nsw-2099-2016319015,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016319015_1_1_200617_071245-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016319015_2_1_200617_071245-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016319015_3_1_200617_071245-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016319015_4_1_200617_110916-w5760-h3840'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016319015_5_1_200617_071245-w5370-h3954'}]","Asking Price $1,319,000",,,,['House'],Northern Beaches,2.0,3.0,,1.0,"23/16 Edna Place, Dee Why","['BuiltInWardrobes', 'Floorboards', 'Dishwasher']",,-33.7458725,151.285126,2099,House,Sydney Region,NSW,Edna Place,16,DEE WHY,23,"<b></b><br />Also known as 23/69 Lynwood Avenue, Dee Why

FIND. Nestled towards the end of a quiet cul-de-sac, this immaculate townhouse offers a lifestyle of peaceful convenience and low-maintenance luxury. Close enough to Dee Why to be able to stro...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1319000,1319000.0,1319000.0,
183,https://images.domain.com.au/img/Agencys/6937/banner_6937.png?date=131913724539656649,"[{'name': 'Phil Feseha', 'photoUrl': 'https://images.domain.com.au/img/6937/contact_1642148.jpeg?mod=200703-151301'}, {'name': 'Peter Mosedale', 'photoUrl': 'https://images.domain.com.au/img/6937/contact_1595000.jpeg?mod=200703-151301'}]",6937.0,https://images.domain.com.au/img/Agencys/6937/logo_6937.png?date=131915479200791751, Upstate ,#000000,Agency,,,True,True,Redefining Low-Maintenance Contemporary Beachside Living,2016218051.0,True,False,[],[],1527-9-17-howard-avenue-dee-why-nsw-2099-2016218051,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014404290_1_1_200415_035257-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014404290_6_1_200415_035257-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014404290_3_1_200415_035257-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014404290_2_1_200415_035257-w4134-h2756'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2014404290_4_1_200415_035257-w4134-h2756'}]",Contact Agent,,,,['ApartmentUnitFlat'],Northern Beaches,2.0,2.0,105.0,2.0,"1527/9-17 Howard Avenue, Dee Why","['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Floorboards', 'Gas', 'InternalLaundry', 'PetsAllowed', 'SwimmingPool', 'WaterViews', 'CityViews', 'Gym', 'AlarmSystem', 'Intercom', 'Heating', 'Study']",,-33.752959999999995,151.287,2099,ApartmentUnitFlat,Sydney Region,NSW,Howard Avenue,9-17,DEE WHY,1527,"<b></b><br />Spacious 2 Bedroom apartment with Study. Located on the penthouse top level of the Lighthouse building with only ONE other apartment on the entire floor. Commanding breathtaking vistas across Long Reef Headland, Dee Why Beach, lagoon and t...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,,,,
184,https://images.domain.com.au/img/Agencys/30898/banner_30898.png?date=131627878246955909,"[{'name': 'Stephen Provis', 'photoUrl': 'https://images.domain.com.au/img/30898/contact_1591104.jpeg?mod=200707-152620'}]",30898.0,https://images.domain.com.au/img/Agencys/30898/logo_30898.jpg?date=131627878182583090,Upside - National,#0B1D43,Agency,,,True,False,Coastal Comfort With Style & Class,2016293607.0,False,False,"[{'openingTime': '2020-07-11T13:30:00', 'closingTime': '2020-07-11T14:00:00'}]",[],15-30a-the-crescent-dee-why-nsw-2099-2016293607,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016293607_1_1_200603_055310-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016293607_2_1_200603_055310-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016293607_3_1_200603_055310-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016293607_4_1_200603_055310-w1200-h800'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016293607_5_1_200603_055310-w1200-h800'}]","$1,000,000 - $1,100,000",,,,['SemiDetached'],Northern Beaches,1.0,2.0,,1.0,"15/30A The Crescent, Dee Why","['AirConditioning', 'BuiltInWardrobes', 'Floorboards', 'InternalLaundry', 'PetsAllowed', 'SecureParking', 'SwimmingPool', 'Dishwasher', 'GardenCourtyard']",97.0,-33.75639,151.29118300000005,2099,SemiDetached,Sydney Region,NSW,The Crescent,30A,DEE WHY,15,"<b></b><br />This stunning 2-bedroom beachside townhouse is a rare opportunity to capture the idyllic lifestyle offered by the cosmopolitan resort-style mini-metropolis of Dee Why!

Located in a much-desired complex on a quiet street, youre an easy str...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1000000-1100000,1000000.0,1100000.0,
185,https://images.domain.com.au/img/Agencys/26511/banner_26511.jpeg,"[{'name': 'Tracee Stuart', 'photoUrl': 'https://images.domain.com.au/img/26511/contact_1592020.jpeg?mod=200630-144508'}]",26511.0,https://images.domain.com.au/img/Agencys/26511/logo_26511.jpeg,Hudson Property Agents,#000000,Agency,,,True,False,A SECURE INVESTMENT- GOVERNMENT GUARANTEED RENT IN A FANTASTIC LOCATION,2016266298.0,True,False,[],[],dee-why-nsw-2099-2016266298,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016266298_1_1_200518_100105-w640-h427'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016266298_2_1_200518_100105-w1632-h1224'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016266298_3_1_200518_100105-w1632-h1224'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016266298_4_1_200518_100105-w1632-h1224'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016266298_5_1_200518_100105-w1632-h1224'}]","$1,350,000",,,,['Townhouse'],Northern Beaches,2.0,3.0,,2.0,Dee Why,"['AirConditioning', 'BuiltInWardrobes', 'Ensuite', 'Gas', 'SecureParking', 'GroundFloor', 'Heating']",124.0,-33.7544,151.2854,2099,Townhouse,Sydney Region,NSW,,,DEE WHY,,"<b></b><br />This 3 bedroom townhouse represents a rare opportunity to investors to own a Defence managed and maintained property on Sydneys Northern Beaches.

This property is perfectly suited to those buyers wanting to take advantage of guaranteed ...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1350000,1350000.0,1350000.0,
186,https://images.domain.com.au/img/Agencys/24077/banner_24077.GIF,"[{'name': 'Mario Esposito', 'photoUrl': 'https://images.domain.com.au/img/24077/contact_1437151.jpeg?mod=200706-100312'}, {'name': 'Giovanni Di Mauro', 'photoUrl': 'https://images.domain.com.au/img/24077/contact_1691404.jpeg?mod=200706-100312'}]",24077.0,https://images.domain.com.au/img/Agencys/24077/logo_24077.GIF,McGrath Dee Why,#000117,Agency,On Site,2020-07-25T13:30:00,True,False,Entry level family home in sought-after location,2016347429.0,False,False,"[{'openingTime': '2020-07-11T13:00:00', 'closingTime': '2020-07-11T13:30:00'}, {'openingTime': '2020-07-15T13:00:00', 'closingTime': '2020-07-15T13:30:00'}, {'openingTime': '2020-07-18T13:00:00', 'closingTime': '2020-07-18T13:30:00'}, {'openingTime': '2020-07-22T13:00:00', 'closingTime': '2020-07-22T13:30:00'}, {'openingTime': '2020-07-25T13:15:00', 'closingTime': '2020-07-25T13:30:00'}]",[],71-mcintosh-road-narraweena-nsw-2099-2016347429,Sale,"[{'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016347429_1_1_200701_115854-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016347429_2_1_200701_115854-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016347429_3_1_200701_115854-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016347429_4_1_200701_115854-w1600-h1200'}, {'category': 'Image', 'url': 'https://bucket-api.domain.com.au/v1/bucket/image/2016347429_5_1_200701_115854-w1600-h1200'}]","Guide $1,350,000",,,,['House'],Northern Beaches,1.0,2.0,,3.0,"71 McIntosh Road, Narraweena","['AirConditioning', 'BuiltInWardrobes', 'Gas', 'Dishwasher']",550.0,-33.75042,151.276672,2099,House,Sydney Region,NSW,McIntosh Road,71,NARRAWEENA,,"<b></b><br />Set across a perfectly level parcel beside Beverley Job Park, this freshly updated bungalow provides the perfect market entry point for a young family, with excellent future potential. It's placed within metres of Narraweena's village shop...",,,,,,,,,,,,,,PropertyListing,09/07/2020,09/07/2020,1350000,1350000.0,1350000.0,
